ANNEE,MOIS,SEMAINE,JOUR,DATE,PREVISION_BUDGET_FRAIS,REALISE_TOTAL_FRAIS,NB_HEURES_TOTAL_FRAIS,OBJECTIF_PROD_FRAIS,PREVISION_BUDGET_GEL,REALISE_TOTAL_GEL,NB_HEURES_TOTAL_GEL,OBJECTIF_PROD_GEL,PREVISION_BUDGET_FFL,REALISE_TOTAL_FFL,NB_HEURE_PREPARATION_FFL,OBJECTIF_PROD_FFL,REALISE_GEL_EXP,REALISE_FLF_EXP,REALISE_HGE_EXP,REALISE_MECA_EXP,TOTAL_EXPE_EXP,NB_HEURE_EXP,OBJECTIF_PROD_EXP,colIndex,weekday,month_period,dernier_jour_ferie,dernier_jour_ferie_nom,prochain_jour_ferie,prochain_jour_ferie_nom,prox_jour_ferie,prox_jour_ferie_nom,NETTO,GEL,no_dlc,no_code,AFG, 46-001,comp,OPE,INTER, 47-001,PUB,SEC,AFS, 41/52-001,FRAIS,TD,AFF, 43/45/67-001,MEA, 48-001,DLC Longue,TA, 43-002,DLC Courte, 49-004, 49-001, 43-007, 49-007, 49-002,REA, 40-001/41-018, 10-016/40-012/41-006, 41-011/43-019,monthdays,weekday_sin,weekday_cos,monthday_sin,monthday_cos,mois_sin,mois_cos,semaine_sin,semaine_cos,Temp moy Auvergne,Temp moy Bourgogne,Sem Juin,Sem aout,Sem dec,vacances_zone_a,vacances_zone_b,vacances_zone_c,nom_vacances_Ascen,nom_vacances_halloween,nom_vacances_spring,nom_vacances_summer,nom_vacances_winter,nom_vacances_xmas,to_holydays_a,to_holydays_b,to_holydays_c,from_holydays_a,from_holydays_b,from_holydays_c
1,7,30,mer,28/07/2021,102746.0,87069.0,509.0,209.0,15265.0,15279.0,131.0,131.0,19139.0,18036.0,116.0,147.0,567.0,814.0,213.0,2049.0,4349.319402985075,230.0,51.52709035,30.0,2,2,-14,Fête nationale,18,Assomption,-14,Fête nationale,39,135,302,107,23,8,134,119,136,15,41,136,84,68,137,50,68,38,56,16,34,18,11,14,7,5,4,2,1,0,0,0,0,28,0.9749279121818236,-0.2225209339563143,-0.5712682150947924,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,21.548333333333336,20.91,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,7,30,jeu,29/07/2021,109452.0,95260.0,492.0,209.0,14518.0,14519.0,130.0,131.0,24319.0,21700.0,147.0,147.0,530.0,1031.0,197.0,1619.0,4097.891230769232,210.0,51.52709035,31.0,3,2,-15,Fête nationale,17,Assomption,-15,Fête nationale,39,135,302,107,23,8,134,119,136,15,41,136,84,68,137,50,68,38,56,16,34,18,11,14,7,5,4,2,1,0,0,0,0,29,0.4338837391175582,-0.900968867902419,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,22.2,20.92333333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,7,30,ven,30/07/2021,100265.0,95151.0,520.0,209.0,13210.0,13223.0,113.0,131.0,25513.0,21834.0,145.0,147.0,565.0,983.0,205.0,2267.0,4446.354032258064,210.0,51.52709035,32.0,4,2,-16,Fête nationale,16,Assomption,-16,Fête nationale,39,136,304,108,23,8,135,120,137,15,41,138,85,69,137,50,68,38,56,16,34,18,11,14,7,5,4,2,1,0,0,0,0,30,-0.433883739117558,-0.9009688679024191,-0.2012985200886611,0.9795299412524944,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,22.916666666666668,22.026666666666667,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,7,30,sam,31/07/2021,86448.0,74358.0,394.0,209.0,6264.0,6267.0,56.0,131.0,17517.0,16429.0,111.0,147.0,262.0,750.0,28.0,1306.0,2872.9873015873027,168.0,51.52709035,33.0,5,2,-17,Fête nationale,15,Assomption,15,Assomption,39,136,304,108,23,8,135,120,137,15,41,138,85,69,137,50,68,38,56,16,34,18,11,14,7,5,4,2,1,0,0,0,0,31,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.5264321628773555,-0.8502171357296143,22.98,22.346666666666668,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,31,lun,02/08/2021,89419.0,76679.0,380.0,187.0,11336.0,12004.0,97.0,132.0,17967.0,15515.0,101.0,147.0,463.0,761.0,193.0,1771.0,3903.302857142857,202.0,51.52709035,,0,1,-19,Fête nationale,13,Assomption,13,Assomption,37,129,292,105,21,7,134,113,132,14,35,133,84,68,131,46,64,35,56,16,32,18,11,14,7,4,4,2,1,0,0,0,0,2,0.0,1.0,0.3943558551133185,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,-0.6269238058941062,-0.7790805745256706,22.09166666666667,21.89333333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,31,mar,03/08/2021,101045.0,88418.0,464.0,187.0,14992.0,13265.0,105.0,132.0,17190.0,15827.0,102.0,147.0,540.0,675.0,204.0,1546.0,3892.810149253732,239.0,51.52709035,1.0,1,1,-20,Fête nationale,12,Assomption,12,Assomption,37,139,306,109,22,7,139,118,140,15,38,140,87,71,141,49,68,38,59,16,34,19,12,14,7,4,4,2,1,0,0,0,0,3,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,-0.8660254037844385,-0.5000000000000004,-0.6269238058941062,-0.7790805745256706,22.145,21.915000000000003,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,31,mer,04/08/2021,105097.0,90367.0,491.0,187.0,16306.0,12868.0,102.0,132.0,17641.0,15969.0,101.0,147.0,513.0,771.0,187.0,2132.0,4349.319402985075,239.0,51.52709035,2.0,2,1,-21,Fête nationale,11,Assomption,11,Assomption,37,139,306,109,22,7,139,118,140,15,38,140,87,71,141,49,68,38,59,16,34,19,12,14,7,4,4,2,1,0,0,0,0,4,0.9749279121818236,-0.2225209339563143,0.72479278722912,0.6889669190756866,-0.8660254037844385,-0.5000000000000004,-0.6269238058941062,-0.7790805745256706,21.616666666666664,21.11,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,6,31,jeu,05/08/2021,117323.0,106767.0,567.0,187.0,14971.0,13033.0,89.0,132.0,23791.0,22182.0,126.0,147.0,524.0,892.0,205.0,1781.0,4097.891230769232,240.0,51.52709035,3.0,3,1,-22,Fête nationale,10,Assomption,10,Assomption,37,138,304,108,22,7,138,117,139,15,38,139,86,70,140,49,68,38,59,16,34,19,12,14,7,4,4,2,1,0,0,0,0,5,0.4338837391175582,-0.900968867902419,0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,-0.6269238058941062,-0.7790805745256706,17.523333333333333,17.554999999999996,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,6,31,ven,06/08/2021,106658.0,101849.0,558.0,187.0,16300.0,12036.0,97.0,132.0,25378.0,23996.0,132.0,147.0,477.0,892.0,211.0,2333.0,4446.354032258064,156.0,51.52709035,4.0,4,0,-23,Fête nationale,9,Assomption,9,Assomption,37,141,308,109,23,7,140,119,141,16,38,138,86,70,142,50,69,39,59,16,34,19,12,14,7,4,4,2,1,0,0,0,0,6,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-0.6269238058941062,-0.7790805745256706,17.03,16.651666666666667,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,6,31,sam,07/08/2021,86954.0,78925.0,413.0,187.0,6497.0,5730.0,47.0,132.0,21643.0,15958.0,107.0,147.0,242.0,640.0,25.0,1366.0,2872.9873015873027,92.0,51.52709035,5.0,5,0,-24,Fête nationale,8,Assomption,8,Assomption,37,141,308,109,23,7,140,119,141,16,38,138,86,70,142,50,69,39,59,16,34,19,12,14,7,4,4,2,1,0,0,0,0,7,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-0.6269238058941062,-0.7790805745256706,17.166666666666668,17.163333333333334,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,32,lun,09/08/2021,78475.0,85406.0,481.0,187.0,14685.0,13717.0,110.0,132.0,18277.0,16129.0,113.0,147.0,548.0,866.0,206.0,1971.0,3903.302857142857,173.0,51.52709035,7.0,0,0,-26,Fête nationale,6,Assomption,6,Assomption,34,34,280,101,19,7,140,102,127,12,21,128,82,67,127,43,60,34,59,15,30,17,11,12,6,3,3,2,1,0,0,0,0,9,0.0,1.0,0.9680771188662044,-0.2506525322587204,-0.8660254037844385,-0.5000000000000004,-0.7179119230644418,-0.6961339459629268,21.22,21.21166666666667,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,32,mar,10/08/2021,108001.0,86785.0,452.0,187.0,13459.0,12841.0,116.0,132.0,17409.0,18480.0,117.0,147.0,533.0,748.0,197.0,1459.0,3892.810149253732,180.0,51.52709035,8.0,1,0,-27,Fête nationale,5,Assomption,5,Assomption,41,137,310,108,22,8,142,120,139,14,38,140,86,69,42,51,72,40,60,17,36,21,12,14,7,4,4,3,2,0,0,0,0,10,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,-0.8660254037844385,-0.5000000000000004,-0.7179119230644418,-0.6961339459629268,19.951666666666668,19.47,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,32,mer,11/08/2021,127517.0,85335.0,443.0,187.0,13387.0,13750.0,106.0,132.0,19805.0,18770.0,117.0,147.0,513.0,811.0,198.0,1955.0,4349.319402985075,184.0,51.52709035,9.0,2,0,-28,Fête nationale,4,Assomption,4,Assomption,41,137,310,108,22,8,142,120,139,14,38,140,86,69,42,51,72,40,60,17,36,21,12,14,7,4,4,3,2,0,0,0,0,11,0.9749279121818236,-0.2225209339563143,0.7907757369376989,-0.6121059825476626,-0.8660254037844385,-0.5000000000000004,-0.7179119230644418,-0.6961339459629268,19.57333333333333,19.03833333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,32,jeu,12/08/2021,134218.0,103878.0,545.0,187.0,14874.0,13138.0,103.0,132.0,22899.0,22586.0,127.0,147.0,502.0,992.0,219.0,1772.0,4097.891230769232,133.0,51.52709035,10.0,3,0,-29,Fête nationale,3,Assomption,3,Assomption,41,137,310,108,22,8,142,120,139,14,38,140,86,69,42,51,72,40,60,17,36,21,12,14,7,4,4,3,2,0,0,0,0,12,0.4338837391175582,-0.900968867902419,0.6513724827222223,-0.758758122692791,-0.8660254037844385,-0.5000000000000004,-0.7179119230644418,-0.6961339459629268,20.973333333333333,20.993333333333336,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,32,ven,13/08/2021,99277.0,105872.0,568.0,187.0,15257.0,13805.0,104.0,132.0,27046.0,25111.0,147.0,147.0,543.0,1023.0,207.0,2462.0,4446.354032258064,99.0,51.52709035,11.0,4,0,-30,Fête nationale,2,Assomption,2,Assomption,42,140,312,109,23,8,144,122,140,15,38,138,86,69,141,52,73,40,60,17,36,21,12,16,8,4,4,3,2,0,0,0,0,13,-0.433883739117558,-0.9009688679024191,0.485301962531081,-0.8743466161445821,-0.8660254037844385,-0.5000000000000004,-0.7179119230644418,-0.6961339459629268,21.07333333333333,21.275,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,32,sam,14/08/2021,35291.0,78858.0,420.0,187.0,7227.0,6331.0,41.0,132.0,19026.0,18265.0,111.0,147.0,281.0,705.0,28.0,1386.0,2872.9873015873027,91.0,51.52709035,12.0,5,0,-31,Fête nationale,1,Assomption,1,Assomption,42,140,312,109,23,8,144,122,140,15,38,138,86,69,141,52,73,40,60,17,36,21,12,16,8,4,4,3,2,0,0,0,0,14,-0.9749279121818236,-0.2225209339563146,0.299363122973358,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-0.7179119230644418,-0.6961339459629268,21.985000000000003,21.651666666666667,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,33,lun,16/08/2021,97218.0,87856.0,471.0,187.0,13548.0,10493.0,91.0,132.0,18193.0,20120.0,126.0,147.0,457.0,996.0,201.0,2072.0,3903.302857142857,219.0,51.52709035,14.0,0,0,-1,Assomption,77,Toussaint,-1,Assomption,41,135,300,105,21,7,141,115,135,14,35,42,84,67,136,50,71,38,61,17,36,21,12,16,8,4,4,3,2,0,0,0,0,16,0.0,1.0,-0.101168321987432,-0.9948693233918952,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,21.375,21.188333333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,33,mar,17/08/2021,102841.0,91497.0,507.0,187.0,13835.0,8230.0,76.0,132.0,17490.0,21199.0,124.0,147.0,350.0,772.0,204.0,1608.0,3892.810149253732,178.0,51.52709035,15.0,1,0,-2,Assomption,76,Toussaint,-2,Assomption,46,148,328,114,26,8,144,133,148,18,50,147,88,70,149,57,80,42,61,18,42,23,13,18,9,6,5,3,2,0,0,0,0,17,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,21.375,20.92,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,33,mer,18/08/2021,100673.0,85650.0,480.0,187.0,15093.0,13616.0,127.0,132.0,19199.0,20263.0,128.0,147.0,564.0,767.0,220.0,2033.0,4349.319402985075,221.0,51.52709035,16.0,2,0,-3,Assomption,75,Toussaint,-3,Assomption,46,148,328,114,26,8,144,133,148,18,50,147,88,70,149,57,80,42,61,18,42,23,13,18,9,6,5,3,2,0,0,0,0,18,0.9749279121818236,-0.2225209339563143,-0.4853019625310808,-0.8743466161445822,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,21.405,20.28833333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,33,jeu,19/08/2021,103559.0,101497.0,558.0,187.0,14394.0,13800.0,123.0,132.0,22260.0,25338.0,148.0,147.0,571.0,969.0,216.0,1685.0,4097.891230769232,218.0,51.52709035,17.0,3,0,-4,Assomption,74,Toussaint,-4,Assomption,46,148,328,114,26,8,144,133,148,18,50,147,88,70,149,57,80,42,61,18,42,23,13,18,9,6,5,3,2,0,0,0,0,19,0.4338837391175582,-0.900968867902419,-0.651372482722222,-0.7587581226927911,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,20.26666666666667,19.681666666666665,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,33,ven,20/08/2021,107523.0,100948.0,592.0,187.0,14084.0,11630.0,85.0,132.0,26567.0,26688.0,160.0,147.0,460.0,1076.0,249.0,2307.0,4446.354032258064,202.0,51.52709035,18.0,4,0,-5,Assomption,73,Toussaint,-5,Assomption,46,148,328,114,26,8,144,133,148,18,50,145,88,70,149,57,80,42,61,18,42,23,13,18,9,6,5,3,2,0,0,0,0,20,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,19.621666666666663,19.790000000000003,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,33,sam,21/08/2021,84987.0,94751.0,403.0,187.0,8560.0,6161.0,49.0,132.0,17472.0,17391.0,102.0,147.0,276.0,670.0,26.0,1602.0,2872.9873015873027,159.0,51.52709035,19.0,5,0,-6,Assomption,72,Toussaint,-6,Assomption,46,148,328,114,26,8,144,133,148,18,50,145,88,70,149,57,80,42,61,18,42,23,13,18,9,6,5,3,2,0,0,0,0,21,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.4403941515576342,-0.8660254037844385,-0.5000000000000004,-0.7980172272802394,-0.6026346363792565,20.78666666666667,20.273333333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,34,lun,23/08/2021,78997.0,84803.0,426.0,187.0,14919.0,13427.0,109.0,132.0,18557.0,17922.0,126.0,147.0,588.0,809.0,216.0,1860.0,3903.302857142857,190.0,51.52709035,21.0,0,0,-8,Assomption,70,Toussaint,-8,Assomption,39,135,296,105,22,7,142,113,135,15,32,40,83,67,136,50,69,37,61,16,36,19,12,16,8,5,4,2,1,0,0,0,0,23,0.0,1.0,-0.9987165071710528,-0.0506491688387135,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.35333333333333,20.833333333333336,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,34,mar,24/08/2021,98911.0,89789.0,486.0,187.0,14051.0,14194.0,119.0,132.0,18128.0,18194.0,117.0,147.0,585.0,763.0,211.0,1633.0,3892.810149253732,232.0,51.52709035,22.0,1,0,-9,Assomption,69,Toussaint,-9,Assomption,43,152,332,115,27,8,146,135,153,19,50,151,88,71,154,59,81,44,61,17,42,22,14,18,9,6,5,2,1,0,0,0,0,24,0.7818314824680298,0.6234898018587336,-0.9884683243281114,0.1514277775045766,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.16,20.42,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,34,mer,25/08/2021,102039.0,90800.0,502.0,187.0,13882.0,11790.0,101.0,132.0,19139.0,17189.0,123.0,147.0,467.0,685.0,211.0,2035.0,4349.319402985075,217.0,51.52709035,23.0,2,0,-10,Assomption,68,Toussaint,-10,Assomption,43,152,332,115,27,8,146,135,153,19,50,151,88,71,154,59,81,44,61,17,42,22,14,18,9,6,5,2,1,0,0,0,0,25,0.9749279121818236,-0.2225209339563143,-0.9377521321470804,0.3473052528448203,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.2,20.76,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,34,jeu,26/08/2021,119860.0,112957.0,552.0,187.0,15494.0,13578.0,122.0,132.0,24319.0,20819.0,143.0,147.0,533.0,978.0,222.0,1850.0,4097.891230769232,173.0,51.52709035,24.0,3,2,-11,Assomption,67,Toussaint,-11,Assomption,43,152,332,115,27,8,146,135,153,19,50,151,88,71,154,59,81,44,61,17,42,22,14,18,9,6,5,2,1,0,0,0,0,26,0.4338837391175582,-0.900968867902419,-0.8486442574947509,0.5289640103269624,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.545,20.88833333333333,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,34,ven,27/08/2021,97467.0,108178.0,530.0,187.0,14008.0,11829.0,130.0,132.0,25513.0,23960.0,162.0,147.0,496.0,1023.0,214.0,2562.0,4446.354032258064,218.0,51.52709035,25.0,4,2,-12,Assomption,66,Toussaint,-12,Assomption,44,153,334,116,28,9,147,136,153,19,50,149,88,71,154,59,81,44,61,17,42,22,14,18,9,6,5,2,1,0,0,0,0,27,-0.433883739117558,-0.9009688679024191,-0.72479278722912,0.6889669190756865,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.80666666666666,20.950000000000003,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,34,sam,28/08/2021,84067.0,86545.0,481.0,187.0,6838.0,5501.0,53.0,132.0,17517.0,16659.0,112.0,147.0,229.0,663.0,31.0,1512.0,2872.9873015873027,173.0,51.52709035,26.0,5,2,-13,Assomption,65,Toussaint,-13,Assomption,44,153,334,116,28,9,147,136,153,19,50,149,88,71,154,59,81,44,61,17,42,22,14,18,9,6,5,2,1,0,0,0,0,28,-0.9749279121818236,-0.2225209339563146,-0.5712682150947924,0.8207634412072763,-0.8660254037844385,-0.5000000000000004,-0.8660254037844388,-0.4999999999999996,21.386666666666667,21.343333333333334,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,35,lun,30/08/2021,89419.0,93306.0,472.0,187.0,11336.0,12123.0,101.0,132.0,17967.0,15739.0,124.0,147.0,519.0,953.0,216.0,2051.0,3903.302857142857,210.0,51.52709035,,0,2,-15,Assomption,63,Toussaint,-15,Assomption,34,135,296,105,21,6,143,109,136,15,27,137,84,69,136,47,65,37,61,15,30,18,11,14,7,3,4,2,1,0,0,0,0,30,0.0,1.0,-0.2012985200886611,0.9795299412524944,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,19.305,19.16,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,8,35,mar,31/08/2021,101045.0,91606.0,502.0,187.0,14992.0,11695.0,124.0,132.0,17190.0,15909.0,110.0,147.0,559.0,649.0,207.0,1565.0,3892.810149253732,200.0,51.52709035,1.0,1,2,-16,Assomption,62,Toussaint,-16,Assomption,39,36,330,113,24,7,146,130,152,17,45,151,89,73,153,56,78,44,61,16,36,22,13,16,8,4,5,3,1,0,0,0,0,31,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.9209055179449536,-0.3897858732926793,18.79,18.561666666666667,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,9,35,mer,01/09/2021,110634.0,93182.0,479.0,187.0,12762.0,12656.0,121.0,132.0,16611.0,17146.0,111.0,147.0,565.0,780.0,202.0,2170.0,4349.319402985075,196.0,51.52709035,2.0,2,1,-17,Assomption,61,Toussaint,-17,Assomption,33,30,194,61,24,7,74,88,82,17,41,81,37,27,83,40,54,28,27,10,20,14,5,16,8,4,5,3,1,0,0,0,0,1,0.9749279121818236,-0.2225209339563143,0.20129852008866,0.9795299412524944,-1.0,-1.8369701987210294e-16,-0.9209055179449536,-0.3897858732926793,17.488333333333333,17.46166666666667,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,1,1,1
1,6,35,jeu,02/09/2021,115240.0,104918.0,518.0,187.0,14370.0,13819.0,123.0,132.0,21472.0,21247.0,133.0,147.0,511.0,917.0,212.0,1778.0,4097.891230769232,200.0,51.52709035,3.0,3,1,-18,Assomption,60,Toussaint,-18,Assomption,34,30,196,62,24,7,75,89,82,17,41,35,38,27,83,40,54,28,27,11,20,14,5,16,8,4,5,3,1,0,0,0,0,2,0.4338837391175582,-0.900968867902419,0.3943558551133185,0.9189578116202306,1.2246467991473532e-16,-1.0,-0.9209055179449536,-0.3897858732926793,18.76,19.008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,2,2,2
1,6,35,ven,03/09/2021,105202.0,109553.0,540.0,187.0,13214.0,13266.0,110.0,132.0,23924.0,23925.0,162.0,147.0,483.0,991.0,221.0,2522.0,4446.354032258064,191.0,51.52709035,4.0,4,1,-19,Assomption,59,Toussaint,-19,Assomption,34,83,198,62,24,7,76,90,83,17,41,35,38,27,84,41,55,29,27,11,20,14,5,16,8,4,5,3,1,0,0,0,0,3,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.9209055179449536,-0.3897858732926793,19.096666666666664,19.34,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,3,3,3
1,6,35,sam,04/09/2021,83595.0,86715.0,443.0,187.0,4911.0,4421.0,48.0,132.0,14312.0,16545.0,114.0,147.0,183.0,669.0,30.0,1455.0,2872.9873015873027,163.0,51.52709035,5.0,5,1,-20,Assomption,58,Toussaint,-20,Assomption,34,83,198,62,24,7,76,90,83,17,41,35,38,27,84,41,55,29,27,11,20,14,5,16,8,4,5,3,1,0,0,0,0,4,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,1.2246467991473532e-16,-1.0,-0.9209055179449536,-0.3897858732926793,18.465,18.695,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,4,4,4
1,9,36,lun,06/09/2021,76047.0,88583.0,445.0,187.0,12749.0,12013.0,101.0,132.0,18422.0,17074.0,105.0,147.0,502.0,755.0,215.0,2068.0,3903.302857142857,212.0,51.52709035,7.0,0,0,-22,Assomption,56,Toussaint,-22,Assomption,34,67,170,56,22,7,74,76,69,15,29,70,34,23,68,34,47,22,27,11,20,13,5,16,8,4,4,3,1,0,0,0,0,6,0.0,1.0,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,-0.961825643172819,-0.2736629900720831,18.71,17.985,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,6,6,6
1,9,36,mar,07/09/2021,102770.0,104410.0,483.0,187.0,14136.0,13188.0,126.0,132.0,15671.0,15684.0,100.0,147.0,551.0,658.0,200.0,1737.0,3892.810149253732,213.0,51.52709035,8.0,1,0,-23,Assomption,55,Toussaint,-23,Assomption,38,36,216,69,27,8,77,102,91,19,52,91,42,30,92,42,60,28,27,12,24,18,6,18,9,5,8,3,1,0,0,0,0,7,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,-1.0,-1.8369701987210294e-16,-0.961825643172819,-0.2736629900720831,18.131666666666668,17.388333333333332,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,7,7,7
1,9,36,mer,08/09/2021,96417.0,94561.0,484.0,187.0,12838.0,12916.0,108.0,132.0,16467.0,15615.0,90.0,147.0,525.0,626.0,221.0,2221.0,4349.319402985075,220.0,51.52709035,9.0,2,0,-24,Assomption,54,Toussaint,-24,Assomption,38,36,216,69,27,8,77,102,91,19,52,91,42,30,92,42,60,28,27,12,24,18,6,18,9,5,8,3,1,0,0,0,0,8,0.9749279121818236,-0.2225209339563143,0.9987165071710528,-0.0506491688387126,-1.0,-1.8369701987210294e-16,-0.961825643172819,-0.2736629900720831,17.931666666666665,17.81833333333333,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,8,8,8
1,9,36,jeu,09/09/2021,114833.0,102498.0,486.0,187.0,13083.0,12990.0,103.0,132.0,21740.0,18894.0,131.0,147.0,530.0,865.0,217.0,1716.0,4097.891230769232,222.0,51.52709035,10.0,3,0,-25,Assomption,53,Toussaint,-25,Assomption,38,36,214,68,27,8,76,101,90,19,52,90,41,29,91,42,60,28,27,12,24,18,6,18,9,5,8,3,1,0,0,0,0,9,0.4338837391175582,-0.900968867902419,0.9680771188662044,-0.2506525322587204,-1.0,-1.8369701987210294e-16,-0.961825643172819,-0.2736629900720831,17.886666666666667,17.733333333333334,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,9,9,9
1,9,36,ven,10/09/2021,94831.0,94317.0,493.0,187.0,10913.0,10306.0,91.0,132.0,24309.0,21400.0,129.0,147.0,456.0,935.0,220.0,2332.0,4446.354032258064,219.0,51.52709035,11.0,4,0,-26,Assomption,52,Toussaint,-26,Assomption,39,90,216,69,27,8,78,102,91,19,52,92,42,30,91,43,61,28,27,12,24,18,6,20,10,5,8,3,1,1,0,0,0,10,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210294e-16,-0.961825643172819,-0.2736629900720831,18.540000000000003,18.03833333333333,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,10,10,10
